ensembl_gene_id,SYMBOL,logFC,logCPM,PValue,FDR,ROS hallmark
ENSG00000169592,INO80E,-0.421143097,7.494223413,8.61E-15,1.10E-13,
ENSG00000104731,KLHDC4,-0.421808229,4.104730564,0.007596159,0.023964214,
ENSG00000163810,TGM4,-0.421808229,3.689102069,0.007596159,0.023964214,
ENSG00000177511,ST8SIA3,-0.422605925,0.725948659,0.261389563,0.404577227,
ENSG00000149480,MTA2,-0.422626839,7.465319397,2.38E-14,2.90E-13,
ENSG00000107164,FUBP3,-0.422956793,7.518828515,3.03E-15,4.02E-14,
ENSG00000080845,DLGAP4,-0.424149184,6.157247223,7.32E-11,6.57E-10,
ENSG00000167671,UBXN6,-0.424420681,7.817879667,2.85E-15,3.78E-14,
ENSG00000100994,PYGB,-0.424961046,8.740942452,1.46E-13,1.66E-12,
ENSG00000033011,ALG1,-0.425001792,6.113947256,5.33E-09,3.97E-08,
ENSG00000125912,NCLN,-0.425222409,9.931839436,9.56E-14,1.11E-12,
ENSG00000118680,MYL12B,-0.42550911,8.776453632,1.58E-14,1.97E-13,
ENSG00000082153,BZW1,-0.425558174,6.192473151,8.24E-12,8.08E-11,
ENSG00000124120,TTPAL,-0.426512773,5.359311782,1.48E-06,8.55E-06,
ENSG00000143552,NUP210L,-0.426519264,9.170246158,1.69E-14,2.09E-13,
ENSG00000110958,PTGES3,-0.426889455,9.366098882,3.07E-14,3.70E-13,
ENSG00000175414,ARL10,-0.427028884,3.506901912,0.015109688,0.043518325,
ENSG00000131469,RPL27,-0.427058787,5.145187931,1.66E-05,8.41E-05,
ENSG00000175193,PARL,-0.427525662,5.351493391,1.18E-06,6.86E-06,
ENSG00000176014,TUBB6,-0.427760217,7.209362767,7.13E-17,1.07E-15,
ENSG00000100307,CBX7,-0.428189563,8.259890626,1.25E-15,1.70E-14,
ENSG00000275835,TUBGCP5,-0.428282658,8.457567059,7.61E-14,8.91E-13,
ENSG00000164379,FOXQ1,-0.428342494,7.517208097,3.36E-14,4.04E-13,
ENSG00000132846,ZBED3,-0.428387966,7.441066346,3.03E-14,3.64E-13,
ENSG00000099860,GADD45B,-0.428719561,6.224536497,8.12E-11,7.25E-10,
ENSG00000124787,RPP40,-0.428778896,5.130475893,2.03E-05,0.000101512,
ENSG00000125149,PHAF1,-0.429571112,8.075436614,2.21E-13,2.48E-12,
ENSG00000125814,NAPB,-0.429575061,2.128056154,0.145696132,0.254218579,
ENSG00000102978,POLR2C,-0.430014947,7.336736408,1.76E-14,2.17E-13,
ENSG00000163956,LRPAP1,-0.430236509,7.280078406,2.08E-14,2.56E-13,
ENSG00000177084,POLE,-0.430734696,7.44610297,5.16E-14,6.11E-13,
ENSG00000100075,SLC25A1,-0.430895975,-0.008870711,0.513509248,0.697766768,
ENSG00000101084,RAB5IF,-0.430895975,-0.59726857,0.513509248,0.697766768,
ENSG00000106588,PSMA2,-0.430895975,0.36251899,0.513509248,0.697766768,
ENSG00000112137,PHACTR1,-0.430895975,-0.397715977,0.513509248,0.697766768,
ENSG00000112293,GPLD1,-0.430895975,0.057091497,0.513509248,0.697766768,
ENSG00000126603,GLIS2,-0.430895975,0.105660068,0.513509248,0.697766768,
ENSG00000134533,RERG,-0.430895975,0.013564782,0.513509248,0.697766768,
ENSG00000138600,SPPL2A,-0.430895975,-0.22080082,0.513509248,0.697766768,
ENSG00000146826,TRAPPC14,-0.430895975,0.073853957,0.513509248,0.697766768,
ENSG00000147050,KDM6A,-0.430895975,-0.194186587,0.513509248,0.697766768,
ENSG00000161544,CYGB,-0.430895975,0.071021339,0.513509248,0.697766768,
ENSG00000167476,JSRP1,-0.430895975,-0.223772884,0.513509248,0.697766768,
ENSG00000189409,MMP23B,-0.430895975,0.024805574,0.513509248,0.697766768,
ENSG00000197747,S100A10,-0.430895975,0.053831048,0.513509248,0.697766768,
ENSG00000236980,C3orf84,-0.430895975,-0.255150208,0.513509248,0.697766768,
ENSG00000239704,CDRT4,-0.430895975,-0.09474492,0.513509248,0.697766768,
ENSG00000138463,SLC49A4,-0.432145838,4.861185317,4.78E-05,0.000225819,
ENSG00000197838,CYP2A13,-0.432255497,4.998607865,1.25E-05,6.46E-05,
ENSG00000177548,RABEP2,-0.433367188,5.510777384,4.02E-08,2.75E-07,
ENSG00000100485,SOS2,-0.433658476,4.855052739,3.01E-05,0.000147126,
ENSG00000129911,KLF16,-0.434876735,8.074701725,3.02E-14,3.64E-13,
ENSG00000160789,LMNA,-0.434935024,10.0921305,1.50E-14,1.87E-13,
ENSG00000143816,WNT9A,-0.43496858,7.759700941,2.11E-14,2.59E-13,
ENSG00000171611,PTCRA,-0.435149867,4.184077675,0.000700549,0.00277404,
ENSG00000135723,FHOD1,-0.43524071,8.839545815,4.89E-15,6.38E-14,
ENSG00000132510,KDM6B,-0.435241086,7.997012709,7.79E-16,1.08E-14,
ENSG00000141401,IMPA2,-0.435290514,6.046022898,3.30E-12,3.35E-11,
ENSG00000108528,SLC25A11,-0.435765724,0.538592035,0.355145808,0.519527339,
ENSG00000148943,LIN7C,-0.435765724,0.956870802,0.355145808,0.519527339,
ENSG00000128000,ZNF780B,-0.435862144,5.430229787,4.32E-07,2.65E-06,
ENSG00000160741,CRTC2,-0.435874955,8.873688783,5.12E-15,6.65E-14,
ENSG00000104237,RP1,-0.435987604,7.735064063,9.55E-15,1.22E-13,
ENSG00000174080,CTSF,-0.436001806,3.862903,0.00220537,0.007863716,
ENSG00000065054,SLC9A3R2,-0.436075926,8.2043304,1.81E-14,2.24E-13,
ENSG00000186575,NF2,-0.436859364,10.23670236,1.45E-14,1.81E-13,
ENSG00000140623,SEPTIN12,-0.437413714,1.103776482,0.257329721,0.398647197,
ENSG00000173093,CCDC63,-0.437655961,8.256169382,1.25E-15,1.71E-14,
ENSG00000176171,BNIP3,-0.438289342,7.545789912,6.22E-16,8.71E-15,
ENSG00000161405,IKZF3,-0.438487767,9.457973107,2.47E-14,2.99E-13,
ENSG00000145592,RPL37,-0.438701749,9.856467686,1.14E-14,1.45E-13,
ENSG00000126062,TMEM115,-0.439300918,4.72556443,3.55E-05,0.000171195,
ENSG00000143278,F13B,-0.439467545,6.31934422,7.94E-13,8.51E-12,
ENSG00000157837,SPPL3,-0.439543098,8.167075369,5.84E-15,7.53E-14,
ENSG00000139613,SMARCC2,-0.439882146,5.491944929,8.64E-08,5.77E-07,
ENSG00000126934,MAP2K2,-0.440008758,9.541781381,4.32E-15,5.67E-14,
ENSG00000166888,STAT6,-0.44169024,10.43554895,4.96E-15,6.46E-14,
ENSG00000160691,SHC1,-0.442020288,5.588217508,6.68E-08,4.51E-07,
ENSG00000133895,MEN1,-0.442153203,5.980229955,1.40E-10,1.22E-09,
ENSG00000142347,MYO1F,-0.442572837,10.28773412,5.12E-15,6.65E-14,
ENSG00000166526,ZNF3,-0.442714857,6.442216894,1.11E-12,1.18E-11,
ENSG00000117640,MTFR1L,-0.442765275,3.566569282,0.004290816,0.014201889,
ENSG00000171848,RRM2,-0.442878371,4.518482188,0.005435925,0.017636783,
ENSG00000105131,EPHX3,-0.442966686,5.309228925,3.10E-07,1.95E-06,
ENSG00000186577,SMIM29,-0.443635165,5.035702451,7.01E-06,3.75E-05,
ENSG00000262152,GREP1,-0.443644164,5.965110724,2.60E-12,2.67E-11,
ENSG00000132688,NES,-0.443698665,5.100237358,8.77E-06,4.63E-05,
ENSG00000112312,GMNN,-0.44404816,7.789123055,1.28E-15,1.74E-14,
ENSG00000162069,BICDL2,-0.444411694,6.443966582,1.32E-12,1.38E-11,
ENSG00000109670,FBXW7,-0.444610704,3.161677359,0.038023465,0.090281696,
ENSG00000130921,MTRFR,-0.445051802,9.203132327,1.66E-15,2.23E-14,
ENSG00000182473,EXOC7,-0.445127978,3.772846767,0.003344705,0.011519182,
ENSG00000141570,CBX8,-0.44517485,9.381811936,1.02E-15,1.41E-14,
ENSG00000118564,FBXL5,-0.445362767,3.807757747,0.004232739,0.01411532,
ENSG00000171236,LRG1,-0.446515593,6.113557903,7.18E-12,7.06E-11,
ENSG00000127481,UBR4,-0.446638542,4.655483048,3.29E-05,0.000159535,
ENSG00000158292,GPR153,-0.447256758,2.12249003,0.107403182,0.222721466,
ENSG00000248746,ACTN3,-0.447638786,3.682204452,0.003298554,0.011369861,
ENSG00000163785,RYK,-0.447695136,6.534677308,7.84E-11,7.02E-10,
ENSG00000166689,PLEKHA7,-0.448045942,7.411598695,8.69E-15,1.11E-13,
ENSG00000141934,PLPP2,-0.448163778,7.423125034,8.07E-18,1.30E-16,
ENSG00000156639,ZFAND3,-0.448601698,2.127251075,0.141264302,0.254218579,
ENSG00000130755,GMFG,-0.448692431,8.926678966,1.27E-15,1.72E-14,
ENSG00000198695,MT-ND6,-0.448720197,9.736118961,8.61E-16,1.19E-14,
ENSG00000162746,FCRLB,-0.448787919,6.750753517,1.14E-16,1.68E-15,
ENSG00000116213,WRAP73,-0.449246447,3.89319085,0.000501661,0.002050477,
ENSG00000097007,ABL1,-0.449624086,9.304132659,1.70E-15,2.28E-14,
ENSG00000177156,TALDO1,-0.449933863,10.37508485,1.26E-15,1.72E-14,
ENSG00000167264,DUS2,-0.450304114,4.513224836,0.001000892,0.003821105,
ENSG00000187122,SLIT1,-0.450549006,9.133026466,1.11E-16,1.64E-15,
ENSG00000135482,ZC3H10,-0.450829116,8.563442681,6.76E-16,9.44E-15,
ENSG00000166881,NEMP1,-0.450994257,11.24841896,5.45E-16,7.71E-15,
ENSG00000152332,UHMK1,-0.451164994,6.496417432,3.49E-15,4.61E-14,
ENSG00000074211,PPP2R2C,-0.451993378,2.599037596,0.062339032,0.141037993,
ENSG00000099817,POLR2E,-0.452010943,9.507874705,1.05E-15,1.44E-14,
ENSG00000178057,NDUFAF3,-0.452165185,6.109078578,8.06E-10,6.56E-09,
ENSG00000105612,DNASE2,-0.452253094,5.767509886,2.45E-09,1.89E-08,
ENSG00000111802,TDP2,-0.453081875,7.556632527,1.78E-17,2.78E-16,
ENSG00000023191,RNH1,-0.453200351,9.56204539,8.11E-16,1.12E-14,
ENSG00000187566,NHLRC1,-0.453449466,3.999766233,0.001567828,0.005819887,
ENSG00000143398,PIP5K1A,-0.454015877,8.359998369,2.61E-16,3.78E-15,
ENSG00000070182,SPTB,-0.454133331,1.015969612,0.252617788,0.392044054,
ENSG00000136044,APPL2,-0.454133331,0.634918754,0.252617788,0.392044054,
ENSG00000137491,SLCO2B1,-0.454133331,1.362772148,0.252617788,0.392044054,
ENSG00000126749,EMG1,-0.454522148,11.07562998,3.30E-16,4.74E-15,
ENSG00000152556,PFKM,-0.454665702,4.11574168,0.000190007,0.000824085,
ENSG00000111145,ELK3,-0.454914948,7.824529941,7.06E-17,1.06E-15,
ENSG00000175482,POLD4,-0.454992437,10.6389284,5.90E-16,8.30E-15,
ENSG00000106591,MRPL32,-0.455050843,3.439224363,0.006506771,0.020779799,
ENSG00000256294,ZNF225,-0.455050843,3.541495992,0.006506771,0.020779799,
ENSG00000149294,NCAM1,-0.455108133,3.832827537,0.001225106,0.00461931,
ENSG00000165283,STOML2,-0.455526857,8.826506046,5.58E-16,7.88E-15,
ENSG00000141456,PELP1,-0.455969737,1.915634175,0.105595083,0.22254624,
ENSG00000129194,SOX15,-0.455997691,3.829186619,0.008257127,0.025215457,
ENSG00000130713,EXOSC2,-0.45651552,9.716373712,5.70E-16,8.03E-15,
ENSG00000173545,ZNF622,-0.456584241,7.774827806,3.00E-17,4.64E-16,
ENSG00000138642,HERC6,-0.456877479,4.441958712,0.000235071,0.001005954,
ENSG00000179593,ALOX15B,-0.456893567,3.241497945,0.022082381,0.058724414,
ENSG00000177595,PIDD1,-0.456920605,6.316859757,2.19E-12,2.27E-11,
ENSG00000015413,DPEP1,-0.457223511,5.114556162,3.75E-06,2.07E-05,
ENSG00000130300,PLVAP,-0.457659583,5.663342514,4.03E-08,2.76E-07,
ENSG00000025434,NR1H3,-0.457743786,7.862183532,9.66E-18,1.55E-16,
ENSG00000254126,CD8B2,-0.457876128,6.431865708,7.59E-14,8.89E-13,
ENSG00000125650,PSPN,-0.458173449,3.806805928,0.003108764,0.010755143,
ENSG00000197892,KIF13B,-0.458235762,4.23203453,0.006406192,0.020480021,
ENSG00000115267,IFIH1,-0.458280406,8.130411446,9.01E-17,1.35E-15,
ENSG00000125656,CLPP,-0.458779831,7.939076392,1.05E-16,1.56E-15,
ENSG00000107404,DVL1,-0.458954092,7.405181744,1.59E-17,2.50E-16,
ENSG00000105248,YJU2,-0.459037492,6.891800712,1.52E-17,2.39E-16,
ENSG00000166454,ATMIN,-0.459263213,6.456151555,5.37E-13,5.84E-12,
ENSG00000172061,LRRC15,-0.459904869,3.898658631,0.002422359,0.008577314,
ENSG00000129353,SLC44A2,-0.460308699,5.870050703,1.31E-09,1.04E-08,
ENSG00000125755,SYMPK,-0.46032932,5.765226767,7.92E-09,5.79E-08,
ENSG00000225921,NOL7,-0.461223097,8.584427953,1.37E-16,2.01E-15,
ENSG00000141279,NPEPPS,-0.461253187,4.623028812,8.89E-06,4.69E-05,
ENSG00000065526,SPEN,-0.461409494,0.930560326,0.347724256,0.515540574,
ENSG00000127922,SEM1,-0.461409494,1.699712702,0.347724256,0.515540574,
ENSG00000154330,PGM5,-0.461409494,0.486470136,0.347724256,0.515540574,
ENSG00000154678,PDE1C,-0.461409494,1.290077971,0.347724256,0.515540574,
ENSG00000250722,SELENOP,-0.461409494,1.223864529,0.347724256,0.515540574,
ENSG00000064961,HMG20B,-0.461468253,7.593125908,6.87E-18,1.11E-16,
ENSG00000261221,ZNF865,-0.461692992,5.398081446,3.61E-07,2.25E-06,
ENSG00000114405,C3orf14,-0.462087308,3.641837249,0.003868782,0.013149768,
ENSG00000125409,TEKT3,-0.462087308,3.382003026,0.003868782,0.013149768,
ENSG00000076928,ARHGEF1,-0.462155731,6.564021989,7.05E-15,9.07E-14,
ENSG00000125731,SH2D3A,-0.462702247,7.500549211,3.99E-18,6.60E-17,
ENSG00000151348,EXT2,-0.462705196,4.107912411,0.000452005,0.001859971,
ENSG00000170561,IRX2,-0.463104966,7.728404995,9.67E-18,1.55E-16,
ENSG00000111679,PTPN6,-0.463263782,7.313016634,1.62E-18,2.76E-17,
ENSG00000144746,ARL6IP5,-0.463594814,6.693900553,3.16E-17,4.87E-16,
ENSG00000165458,INPPL1,-0.464102976,3.210222317,0.016729449,0.047766567,
ENSG00000105650,PDE4C,-0.464296352,1.723999864,0.184000428,0.300570139,
ENSG00000107249,GLIS3,-0.464296352,1.39550301,0.184000428,0.300570139,
ENSG00000111837,MAK,-0.464296352,1.886082672,0.184000428,0.300570139,
ENSG00000071859,FAM50A,-0.464362963,6.095419576,1.00E-10,8.86E-10,
ENSG00000007402,CACNA2D2,-0.464410692,6.63975003,6.95E-16,9.68E-15,
ENSG00000184860,SDR42E1,-0.464830952,3.944006478,0.006200672,0.0198907,
ENSG00000105270,CLIP3,-0.465080756,4.059855003,0.003805643,0.012964034,
ENSG00000083896,YTHDC1,-0.465753487,2.337446686,0.060211186,0.137123367,
ENSG00000114388,NPRL2,-0.466550548,5.077689728,2.12E-07,1.35E-06,
ENSG00000086544,ITPKC,-0.4667709,5.997017691,2.33E-10,2.00E-09,
ENSG00000105483,CARD8,-0.466883423,6.76222847,9.45E-22,2.00E-20,
ENSG00000167280,ENGASE,-0.467153022,7.01732653,4.04E-17,6.20E-16,
ENSG00000161860,SYCE2,-0.467684889,6.619790879,2.12E-17,3.29E-16,
ENSG00000185989,RASA3,-0.467926653,5.502889252,6.60E-08,4.46E-07,
ENSG00000196876,SCN8A,-0.46833942,5.870681125,1.13E-10,1.00E-09,
ENSG00000147324,MFHAS1,-0.468388094,4.560931628,2.59E-05,0.000127922,
ENSG00000184384,MAML2,-0.468711679,4.76992431,2.03E-06,1.15E-05,
ENSG00000180884,ZNF792,-0.469031921,7.827099867,1.11E-16,1.65E-15,
ENSG00000142230,SAE1,-0.469054353,9.038101621,4.83E-17,7.39E-16,
ENSG00000130204,TOMM40,-0.469167009,2.309349504,0.045804628,0.106906653,
ENSG00000145979,TBC1D7,-0.469173985,4.541033482,3.24E-05,0.000157756,
ENSG00000091622,PITPNM3,-0.469830063,3.650499583,0.004732018,0.015517916,
ENSG00000017483,SLC38A5,-0.46994583,5.565131195,1.66E-09,1.31E-08,
ENSG00000035664,DAPK2,-0.470511418,5.588091353,5.12E-09,3.82E-08,
ENSG00000148468,FAM171A1,-0.47074863,1.513298905,0.13602434,0.251929788,
ENSG00000128313,APOL5,-0.470871376,3.555472883,0.002266881,0.008075971,
ENSG00000144320,LNPK,-0.470901685,5.986565015,2.17E-11,2.06E-10,
ENSG00000166246,DNAAF8,-0.471007871,6.218817597,6.99E-12,6.88E-11,
ENSG00000154188,ANGPT1,-0.471261444,3.889725642,0.00367736,0.012562085,
ENSG00000174951,FUT1,-0.472359521,3.265795235,0.009803075,0.029392373,
ENSG00000065057,NTHL1,-0.472513328,4.520146305,5.00E-05,0.000235263,
ENSG00000166321,NUDT13,-0.472561664,3.784293327,0.002860591,0.010027262,
ENSG00000021355,SERPINB1,-0.47256976,8.4640555,4.53E-15,5.93E-14,
ENSG00000101986,ABCD1,-0.472982059,5.37226233,7.58E-08,5.09E-07,
ENSG00000087365,SF3B2,-0.473058984,8.224013877,1.99E-17,3.10E-16,
ENSG00000111665,CDCA3,-0.473161955,1.208721103,0.247153405,0.384492345,
ENSG00000141404,GNAL,-0.473161955,0.980157683,0.247153405,0.384492345,
ENSG00000146540,C7orf50,-0.473161955,1.024683272,0.247153405,0.384492345,
ENSG00000205138,SDHAF1,-0.473161955,1.624875698,0.247153405,0.384492345,
ENSG00000240891,PLCXD2,-0.473161955,0.987945465,0.247153405,0.384492345,
ENSG00000162039,MEIOB,-0.473809482,5.417729175,4.71E-07,2.88E-06,
ENSG00000203666,EFCAB2,-0.474076926,8.532390918,1.04E-17,1.65E-16,
ENSG00000105676,ARMC6,-0.474095512,7.272158657,6.32E-20,1.18E-18,
ENSG00000173715,C11orf80,-0.47420312,6.666249969,1.01E-17,1.62E-16,
ENSG00000130829,DUSP9,-0.474506018,6.509131007,7.30E-16,1.02E-14,
ENSG00000182022,CHST15,-0.474738863,5.354327773,2.33E-08,1.63E-07,
ENSG00000130707,ASS1,-0.474778274,6.460942539,3.39E-14,4.06E-13,
ENSG00000148337,CIZ1,-0.475296548,5.437942973,2.90E-08,2.01E-07,
ENSG00000198089,SFI1,-0.475647724,5.583268239,9.24E-10,7.47E-09,
ENSG00000117595,IRF6,-0.475882042,8.848703308,4.86E-18,7.98E-17,
ENSG00000011485,PPP5C,-0.475935422,7.256450409,2.38E-18,4.01E-17,
ENSG00000134571,MYBPC3,-0.476236981,6.211878433,1.53E-12,1.60E-11,
ENSG00000169189,NSMCE1,-0.476859142,4.25726057,0.000250516,0.001067556,
ENSG00000135447,PPP1R1A,-0.477202042,6.86016044,1.15E-18,1.99E-17,
ENSG00000113732,ATP6V0E1,-0.477742666,7.218762284,1.74E-19,3.18E-18,
ENSG00000118046,STK11,-0.477792035,8.458096545,3.02E-18,5.05E-17,
ENSG00000159915,ZNF233,-0.47793828,4.960632016,9.11E-06,4.79E-05,
ENSG00000188846,RPL14,-0.478113707,3.480636981,0.034302081,0.082602389,
ENSG00000143631,FLG,-0.478476024,1.732988056,0.076458546,0.167170915,
ENSG00000101255,TRIB3,-0.479130939,5.952019708,5.52E-12,5.50E-11,
ENSG00000172482,AGXT,-0.479387779,1.514808559,0.179990668,0.294967257,
ENSG00000169020,ATP5ME,-0.479953215,2.597095083,0.026272001,0.067812868,
ENSG00000197766,CFD,-0.479953215,2.479543559,0.026272001,0.067812868,
ENSG00000139354,GAS2L3,-0.481848251,5.743307141,6.35E-10,5.25E-09,
ENSG00000105642,KCNN1,-0.482508467,10.3423854,7.03E-18,1.14E-16,
ENSG00000198721,ECI2,-0.48284055,6.04965077,1.61E-14,2.00E-13,
ENSG00000006007,GDE1,-0.48294219,2.420223884,0.044018831,0.103053865,
ENSG00000103423,DNAJA3,-0.483657324,3.686166415,0.004393782,0.014498294,
ENSG00000113430,IRX4,-0.484564771,6.85812285,1.12E-23,2.65E-22,
ENSG00000179950,PUF60,-0.484627576,7.893520983,1.14E-16,1.68E-15,
ENSG00000163933,RFT1,-0.48475911,5.297817193,1.56E-07,1.01E-06,
ENSG00000184985,SORCS2,-0.484968344,3.078412542,0.00925544,0.027887381,
ENSG00000185627,PSMD13,-0.485111374,10.33011268,5.73E-18,9.36E-17,
ENSG00000007038,PRSS21,-0.485907231,8.968799865,5.07E-18,8.31E-17,
ENSG00000019505,SYT13,-0.4860183,0.124230218,0.498894945,0.682782652,
ENSG00000095906,NUBP2,-0.4860183,-0.029997385,0.498894945,0.682782652,
ENSG00000109814,UGDH,-0.4860183,-0.549484795,0.498894945,0.682782652,
ENSG00000111906,HDDC2,-0.4860183,-0.189429782,0.498894945,0.682782652,
ENSG00000119655,NPC2,-0.4860183,-0.069216244,0.498894945,0.682782652,
ENSG00000127415,IDUA,-0.4860183,0.021505592,0.498894945,0.682782652,
ENSG00000135253,KCP,-0.4860183,-0.033231828,0.498894945,0.682782652,
ENSG00000136908,DPM2,-0.4860183,-0.089769954,0.498894945,0.682782652,
ENSG00000162755,KLHDC9,-0.4860183,-0.36356974,0.498894945,0.682782652,
ENSG00000164849,GPR146,-0.4860183,-0.552064264,0.498894945,0.682782652,
ENSG00000165983,PTER,-0.4860183,-0.028613818,0.498894945,0.682782652,
ENSG00000167977,KCTD5,-0.4860183,-0.357428089,0.498894945,0.682782652,
ENSG00000169193,CCDC126,-0.4860183,0.237410586,0.498894945,0.682782652,
ENSG00000177303,CASKIN2,-0.4860183,-0.639321503,0.498894945,0.682782652,
ENSG00000186834,HEXIM1,-0.4860183,0.16114713,0.498894945,0.682782652,
ENSG00000270379,HEATR9,-0.4860183,-0.122871167,0.498894945,0.682782652,
ENSG00000188895,MSL1,-0.487392634,9.40250351,3.52E-18,5.86E-17,
ENSG00000130511,SSBP4,-0.487860416,6.8029305,7.01E-20,1.31E-18,
ENSG00000175221,MED16,-0.488886646,8.079523619,1.57E-19,2.89E-18,
ENSG00000214694,ARHGEF33,-0.488953943,8.19601736,1.11E-18,1.92E-17,
ENSG00000091879,ANGPT2,-0.488982783,4.44868854,8.61E-05,0.000394176,
ENSG00000100749,VRK1,-0.489623063,6.118956013,4.05E-12,4.08E-11,
ENSG00000125817,CENPB,-0.490211492,10.17558321,4.15E-18,6.85E-17,
ENSG00000158748,HTR6,-0.490288413,8.938404724,2.88E-19,5.19E-18,
ENSG00000008300,CELSR3,-0.491075227,9.471750613,7.31E-19,1.28E-17,
ENSG00000102854,MSLN,-0.4911443,5.515402978,4.15E-09,3.13E-08,
ENSG00000132256,TRIM5,-0.491399605,5.918932905,6.11E-12,6.05E-11,
ENSG00000162006,MSLNL,-0.49167244,5.67325742,1.57E-10,1.37E-09,
ENSG00000100365,NCF4,-0.492040556,6.002314978,7.43E-13,8.00E-12,
ENSG00000186976,EFCAB6,-0.492249202,4.614381057,1.98E-05,9.90E-05,
ENSG00000076924,XAB2,-0.492292213,7.249080856,8.86E-22,1.88E-20,
ENSG00000065268,WDR18,-0.492637692,8.468268187,1.23E-18,2.11E-17,
ENSG00000015520,NPC1L1,-0.49273477,0.588581333,0.338383811,0.505608609,
ENSG00000115020,PIKFYVE,-0.49273477,1.048851262,0.338383811,0.505608609,
ENSG00000116539,ASH1L,-0.49273477,0.660803744,0.338383811,0.505608609,
ENSG00000135519,KCNH3,-0.49273477,0.311856817,0.338383811,0.505608609,
ENSG00000140153,WDR20,-0.49273477,0.394837589,0.338383811,0.505608609,
ENSG00000164916,FOXK1,-0.49273477,0.408374459,0.338383811,0.505608609,
ENSG00000181666,ZNF875,-0.49273477,0.58364419,0.338383811,0.505608609,
ENSG00000004399,PLXND1,-0.49303918,5.461990563,3.15E-09,2.41E-08,
ENSG00000232859,LYRM9,-0.493155646,6.301471742,8.90E-14,1.03E-12,
ENSG00000103490,PYCARD,-0.493398259,8.694644448,1.94E-18,3.29E-17,
ENSG00000242259,C22orf39,-0.493465801,7.374679611,2.25E-22,4.88E-21,
ENSG00000144152,FBLN7,-0.493660402,5.997785327,2.92E-11,2.72E-10,
ENSG00000185519,FAM131C,-0.49448708,4.701018526,7.40E-06,3.95E-05,
ENSG00000167394,ZNF668,-0.494913568,4.547871501,0.000103332,0.000466733,
ENSG00000001036,FUCA2,-0.495015443,1.240383428,0.240815719,0.375542102,
ENSG00000058272,PPP1R12A,-0.495015443,0.884559519,0.240815719,0.375542102,
ENSG00000103642,LACTB,-0.495015443,0.824075068,0.240815719,0.375542102,
ENSG00000137478,FCHSD2,-0.495015443,0.594100972,0.240815719,0.375542102,
ENSG00000164037,SLC9B1,-0.495015443,0.882781204,0.240815719,0.375542102,
ENSG00000108352,RAPGEFL1,-0.49533481,6.852640481,3.79E-20,7.23E-19,
ENSG00000160959,LRRC14,-0.496625285,4.969701171,1.07E-06,6.28E-06,
ENSG00000157087,ATP2B2,-0.49675192,6.687726789,1.78E-19,3.23E-18,
ENSG00000187479,C11orf96,-0.497317536,2.109223345,0.097034235,0.207150023,
ENSG00000004776,HSPB6,-0.497501321,4.787654937,1.86E-05,9.36E-05,
ENSG00000165912,PACSIN3,-0.497526337,6.597352157,2.72E-19,4.92E-18,
ENSG00000071054,MAP4K4,-0.49758551,8.280442567,1.23E-18,2.11E-17,
ENSG00000131508,UBE2D2,-0.497648173,2.124860174,0.07306006,0.161217781,
ENSG00000259224,SLC35G6,-0.498268206,10.93365831,3.60E-19,6.43E-18,
ENSG00000087087,SRRT,-0.498485475,7.572643685,1.50E-20,2.98E-19,
ENSG00000103066,PLA2G15,-0.49849006,6.194328197,2.24E-15,3.00E-14,
ENSG00000011405,PIK3C2A,-0.498964567,10.70572676,3.35E-19,6.01E-18,
ENSG00000143320,CRABP2,-0.499189874,4.236972212,0.000161305,0.000708408,
ENSG00000177380,PPFIA3,-0.500165943,5.912948761,9.15E-13,9.74E-12,
ENSG00000103245,CIAO3,-0.500320604,9.306750505,1.01E-19,1.86E-18,
ENSG00000126353,CCR7,-0.500853825,10.9127126,1.20E-19,2.21E-18,
ENSG00000152620,NADK2,-0.500941656,7.075619857,2.77E-20,5.34E-19,
ENSG00000163873,GRIK3,-0.500996501,6.558272493,9.80E-17,1.46E-15,
ENSG00000149596,JPH2,-0.501128719,6.474852259,1.97E-10,1.70E-09,
ENSG00000132622,HSPA12B,-0.501475424,6.129262319,8.78E-13,9.35E-12,
ENSG00000140374,ETFA,-0.50198509,4.986010556,3.79E-07,2.35E-06,
ENSG00000140577,CRTC3,-0.502732621,3.724014499,0.00307073,0.010644673,
ENSG00000196504,PRPF40A,-0.502947367,6.769335847,1.55E-14,1.94E-13,
ENSG00000197442,MAP3K5,-0.503586643,6.609883281,4.20E-18,6.91E-17,
ENSG00000165917,RAPSN,-0.503751543,8.920955797,7.45E-20,1.39E-18,
ENSG00000078618,NRDC,-0.504103999,4.568734576,4.04E-06,2.22E-05,
ENSG00000100450,GZMH,-0.505321952,9.121237726,1.68E-20,3.30E-19,
ENSG00000167371,PRRT2,-0.505724476,6.644388497,5.41E-21,1.10E-19,
ENSG00000160991,ORAI2,-0.506657523,4.547061224,1.67E-05,8.46E-05,
ENSG00000105053,VRK3,-0.506883288,11.46322269,2.49E-20,4.82E-19,
ENSG00000253352,TUG1,-0.506936514,8.99877263,4.19E-20,7.96E-19,
ENSG00000196968,FUT11,-0.507591512,4.948304735,5.59E-07,3.38E-06,
ENSG00000010256,UQCRC1,-0.507640249,7.165664059,2.97E-24,7.33E-23,
ENSG00000109618,SEPSECS,-0.50811661,4.792840406,1.01E-05,5.27E-05,
